"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-19",,"52","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-20",,"64","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-21",,"61","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-22",,"75","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-23",,"57","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-24",,"59","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-25",,"62","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-26",,"66","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-27",,"69","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-28",,"71","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-29",,"71","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-30",,"80","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1956-12-31",,"78","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-01",,"65","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-02",,"56","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-03",,"67","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-04",,"77","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-05",,"65","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-06",,"75","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-07",,"69","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-08",,"78","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-09",,"81","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-10",,"56","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-11",,"50","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-12",,"70","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-13",,"72","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-14",,"60","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-15",,"40","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-16",,"35","25",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-17",,"48","22",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-18",,"58","27",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-19",,"57","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-20",,"69","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-21",,"70","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-22",,"72","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-23",,"40","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-24",,"51","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-25",,"58","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-26",,"37","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-27",,"37","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-28",,"53","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-29",,"62","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-30",,"45","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-01-31",,"53","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-01",,"67","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-02",,"62","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-03",,"75","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-04",,"83","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-05",,"78","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-06",,"68","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-07",,"79","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-08",,"83","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-09",,"85","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-10",,"88","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-11",,"78","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-12",,"80","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-13",,"65","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-14",,"75","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-15",,"81","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-16",,"69","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-17",,"60","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-18",,"54","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-19",,"51","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-20",,"51","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-21",,"62","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-22",,"62","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-23",,"58","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-24",,"63","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-25",,"73","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-26",,"67","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-27",,"64","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-02-28",,"71","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-01",,"72","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-02",,"76","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-03",,"57","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-04",,"78","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-05",,"64","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-06",,"58","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-07",,"53","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-08",,"62","31",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-09",,"71","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-10",,"78","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-11",,"81","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-12",,"71","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-13",,"71","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-14",,"72","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-15",,"67","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-16",,"71","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-17",,"79","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-18",,"82","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-19",,"69","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-20",,"75","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-21",,"77","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-22",,"82","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-23",,"69","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-24",,"55","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-25",,"63","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-26",,"67","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-27",,"78","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-28",,"61","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-29",,"69","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-30",,"67","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-03-31",,"66","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-01",,"83","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-02",,"80","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-03",,"76","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-04",,"81","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-05",,"70","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-06",,"76","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-07",,"83","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-08",,"71","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-09",,"67","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-10",,"76","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-11",,"69","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-12",,"68","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-13",,"46","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-14",,"58","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-15",,"64","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-16",,"73","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-17",,"82","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-18",,"86","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-19",,"82","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-20",,"83","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-21",,"78","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-22",,"85","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-23",,"73","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-24",,"74","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-25",,"84","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-26",,"82","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-27",,"71","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-28",,"76","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-29",,"75","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-04-30",,"77","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-01",,"78","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-02",,"80","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-03",,"76","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-04",,"67","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-05",,"70","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-06",,"73","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-07",,"67","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-08",,"81","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-09",,"77","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-10",,"85","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-11",,"83","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-12",,"87","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-13",,"83","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-14",,"87","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-15",,"87","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-16",,"86","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-17",,"86","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-18",,"73","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-19",,"83","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-20",,"88","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-21",,"90","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-22",,"89","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-23",,"87","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-24",,"90","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-25",,"90","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-26",,"81","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-27",,"73","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-28",,"83","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-29",,"87","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-30",,"89","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-05-31",,"79","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-01",,"86","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-02",,"79","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-03",,"74","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-04",,"81","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-05",,"81","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-06",,"87","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-07",,"87","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-08",,"91","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-09",,"92","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-10",,"92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-11",,"94","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-12",,"86","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-13",,"92","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-14",,"92","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-15",,"92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-16",,"92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-17",,"91","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-18",,"91","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-19",,"91","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-20",,"91","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-21",,"90","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-22",,"95","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-23",,"93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-24",,"89","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-25",,"92","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-26",,"93","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-27",,"94","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-28",,"97","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-29",,"97","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-06-30",,"96","80",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-01",,"96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-02",,"98","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-03",,"98","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-04",,"98","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-05",,"99","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-06",,"100","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-07",,"99","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-08",,"97","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-09",,"92","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-10",,"95","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-11",,"97","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-12",,"98","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-13",,"98","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-14",,"97","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-15",,"96","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-16",,"97","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-17",,"98","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-18",,"98","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-19",,"99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-20",,"100","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-21",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-22",,"94","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-23",,"96","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-24",,"96","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-25",,"97","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-26",,"99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-27",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-28",,"102","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-29",,"103","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-30",,"104","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-07-31",,"99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-01",,"100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-02",,"101","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-03",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-04",,"100","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-05",,"98","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-06",,"90","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-07",,"96","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-08",,"97","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-09",,"98","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-10",,"94","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-11",,"101","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-12",,"100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-13",,"100","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-14",,"101","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-15",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-16",,"100","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-17",,"101","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-18",,"98","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-19",,"94","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-20",,"96","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-21",,"96","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-22",,"96","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-23",,"97","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-24",,"98","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-25",,"99","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-26",,"100","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-27",,"100","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-28",,"98","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-29",,"96","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-30",,"96","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-08-31",,"96","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-01",,"98","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-02",,"101","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-03",,"94","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-04",,"94","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-05",,"97","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-06",,"96","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-07",,"79","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-08",,"80","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-09",,"87","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-10",,"90","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-11",,"94","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-12",,"90","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-13",,"93","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-14",,"94","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-15",,"92","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-16",,"87","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-17",,"90","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-18",,"94","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-19",,"95","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-20",,"96","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-21",,"96","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-22",,"80","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-23",,"68","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-24",,"81","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-25",,"70","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-26",,"80","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-27",,"82","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-28",,"81","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-29",,"80","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-09-30",,"81","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-01",,"83","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-02",,"87","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-03",,"85","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-04",,"88","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-05",,"87","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-06",,"84","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-07",,"81","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-08",,"85","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-09",,"71","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-10",,"67","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-11",,"78","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-12",,"80","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-13",,"81","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-14",,"70","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-15",,"69","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-16",,"85","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-17",,"79","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-18",,"74","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-19",,"68","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-20",,"64","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-21",,"67","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-22",,"81","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-23",,"80","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-24",,"66","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-25",,"58","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-26",,"51","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-27",,"55","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-28",,"63","32",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-29",,"71","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-30",,"83","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-10-31",,"83","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-01",,"82","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-02",,"84","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-03",,"62","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-04",,"62","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-05",,"76","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-06",,"58","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-07",,"70","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-08",,"62","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-09",,"62","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-10",,"51","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-11",,"49","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-12",,"58","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-13",,"68","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-14",,"77","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-15",,"75","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1957-11-16",,"81","58",
